year,round,driver,drivernumber,lap_number,tyre_compound
2024,7,SAR,2,42.0,MEDIUM
2024,7,SAR,2,43.0,MEDIUM
2024,7,SAR,2,44.0,MEDIUM
2024,7,SAR,2,45.0,MEDIUM
2024,7,SAR,2,46.0,MEDIUM
2024,7,SAR,2,47.0,MEDIUM
2024,7,SAR,2,48.0,MEDIUM
2024,7,SAR,2,49.0,MEDIUM
2024,7,SAR,2,50.0,MEDIUM
2024,7,SAR,2,51.0,MEDIUM
2024,7,SAR,2,52.0,MEDIUM
2024,7,SAR,2,53.0,MEDIUM
2024,7,SAR,2,54.0,MEDIUM
2024,7,SAR,2,55.0,MEDIUM
2024,7,SAR,2,56.0,MEDIUM
2024,7,SAR,2,57.0,MEDIUM
2024,7,SAR,2,58.0,MEDIUM
2024,7,SAR,2,59.0,MEDIUM
2024,7,SAR,2,60.0,MEDIUM
2024,7,SAR,2,61.0,MEDIUM
2024,7,SAR,2,62.0,MEDIUM
2024,7,BOT,77,1.0,MEDIUM
2024,7,BOT,77,2.0,MEDIUM
2024,7,BOT,77,3.0,MEDIUM
2024,7,BOT,77,4.0,MEDIUM
2024,7,BOT,77,5.0,MEDIUM
2024,7,BOT,77,6.0,MEDIUM
2024,7,BOT,77,7.0,MEDIUM
2024,7,BOT,77,8.0,MEDIUM
2024,7,BOT,77,9.0,HARD
2024,7,BOT,77,10.0,HARD
2024,7,BOT,77,11.0,HARD
2024,7,BOT,77,12.0,HARD
2024,7,BOT,77,13.0,HARD
2024,7,BOT,77,14.0,HARD
2024,7,BOT,77,15.0,HARD
2024,7,BOT,77,16.0,HARD
2024,7,BOT,77,17.0,HARD
2024,7,BOT,77,18.0,HARD
2024,7,BOT,77,19.0,HARD
2024,7,BOT,77,20.0,HARD
2024,7,BOT,77,21.0,HARD
2024,7,BOT,77,22.0,HARD
2024,7,BOT,77,23.0,HARD
2024,7,BOT,77,24.0,HARD
2024,7,BOT,77,25.0,HARD
2024,7,BOT,77,26.0,HARD
2024,7,BOT,77,27.0,HARD
2024,7,BOT,77,28.0,HARD
2024,7,BOT,77,29.0,HARD
2024,7,BOT,77,30.0,HARD
2024,7,BOT,77,31.0,HARD
2024,7,BOT,77,32.0,HARD
2024,7,BOT,77,33.0,HARD
2024,7,BOT,77,34.0,HARD
2024,7,BOT,77,35.0,HARD
2024,7,BOT,77,36.0,HARD
2024,7,BOT,77,37.0,HARD
2024,7,BOT,77,38.0,HARD
2024,7,BOT,77,39.0,HARD
2024,7,BOT,77,40.0,HARD
2024,7,BOT,77,41.0,HARD
2024,7,BOT,77,42.0,HARD
2024,7,BOT,77,43.0,HARD
2024,7,BOT,77,44.0,HARD
2024,7,BOT,77,45.0,HARD
2024,7,BOT,77,46.0,HARD
2024,7,BOT,77,47.0,HARD
2024,7,BOT,77,48.0,HARD
2024,7,BOT,77,49.0,HARD
2024,7,BOT,77,50.0,HARD
2024,7,BOT,77,51.0,HARD
2024,7,BOT,77,52.0,HARD
2024,7,BOT,77,53.0,HARD
2024,7,BOT,77,54.0,HARD
2024,7,BOT,77,55.0,HARD
2024,7,BOT,77,56.0,HARD
2024,7,BOT,77,57.0,HARD
2024,7,BOT,77,58.0,HARD
2024,7,BOT,77,59.0,HARD
2024,7,BOT,77,60.0,HARD
2024,7,BOT,77,61.0,HARD
2024,7,BOT,77,62.0,HARD
2024,7,ALO,14,1.0,SOFT
2024,7,ALO,14,2.0,SOFT
2024,7,ALO,14,3.0,SOFT
2024,7,ALO,14,4.0,SOFT
2024,7,ALO,14,5.0,SOFT
2024,7,ALO,14,6.0,SOFT
2024,7,ALO,14,7.0,SOFT
2024,7,ALO,14,8.0,HARD
2024,7,ALO,14,9.0,HARD
2024,7,ALO,14,10.0,HARD
2024,7,ALO,14,11.0,HARD
2024,7,ALO,14,12.0,HARD
2024,7,ALO,14,13.0,HARD
2024,7,ALO,14,14.0,HARD
2024,7,ALO,14,15.0,HARD
2024,7,ALO,14,16.0,HARD
2024,7,ALO,14,17.0,HARD
2024,7,ALO,14,18.0,HARD
2024,7,ALO,14,19.0,HARD
2024,7,ALO,14,20.0,HARD
2024,7,ALO,14,21.0,HARD
2024,7,ALO,14,22.0,HARD
2024,7,ALO,14,23.0,HARD
2024,7,ALO,14,24.0,HARD
2024,7,ALO,14,25.0,HARD
2024,7,ALO,14,26.0,HARD
2024,7,ALO,14,27.0,HARD
2024,7,ALO,14,28.0,HARD
2024,7,ALO,14,29.0,HARD
2024,7,ALO,14,30.0,HARD
2024,7,ALO,14,31.0,HARD
2024,7,ALO,14,32.0,HARD
2024,7,ALO,14,33.0,HARD
2024,7,ALO,14,34.0,HARD
2024,7,ALO,14,35.0,HARD
2024,7,ALO,14,36.0,HARD
2024,7,ALO,14,37.0,HARD
2024,7,ALO,14,38.0,HARD
2024,7,ALO,14,39.0,HARD
2024,7,ALO,14,40.0,HARD
2024,7,ALO,14,41.0,MEDIUM
2024,7,ALO,14,42.0,MEDIUM
2024,7,ALO,14,43.0,MEDIUM
2024,7,ALO,14,44.0,MEDIUM
2024,7,ALO,14,45.0,MEDIUM
2024,7,ALO,14,46.0,MEDIUM
2024,7,ALO,14,47.0,MEDIUM
2024,7,ALO,14,48.0,MEDIUM
2024,7,ALO,14,49.0,MEDIUM
2024,7,ALO,14,50.0,MEDIUM
2024,7,ALO,14,51.0,MEDIUM
2024,7,ALO,14,52.0,MEDIUM
2024,7,ALO,14,53.0,MEDIUM
2024,7,ALO,14,54.0,MEDIUM
2024,7,ALO,14,55.0,MEDIUM
2024,7,ALO,14,56.0,MEDIUM
2024,7,ALO,14,57.0,MEDIUM
2024,7,ALO,14,58.0,MEDIUM
2024,7,ALO,14,59.0,MEDIUM
2024,7,ALO,14,60.0,SOFT
2024,7,ALO,14,61.0,SOFT
2024,7,ALO,14,62.0,SOFT
2024,7,ALB,23,1.0,MEDIUM
2024,7,ALB,23,2.0,MEDIUM
2024,7,ALB,23,3.0,MEDIUM
2024,7,ALB,23,4.0,MEDIUM
2024,7,ALB,23,5.0,MEDIUM
2024,7,ALB,23,6.0,MEDIUM
2024,7,ALB,23,7.0,MEDIUM
2024,7,ALB,23,8.0,MEDIUM
2024,7,ALB,23,9.0,HARD
2024,7,ALB,23,10.0,MEDIUM
2024,7,ALB,23,11.0,MEDIUM
2024,7,ALB,23,12.0,MEDIUM
2024,7,ALB,23,13.0,MEDIUM
2024,7,ALB,23,14.0,MEDIUM
2024,7,ALB,23,15.0,MEDIUM
2024,7,ALB,23,16.0,MEDIUM
2024,7,ALB,23,17.0,MEDIUM
2024,7,ALB,23,18.0,MEDIUM
2024,7,ALB,23,19.0,MEDIUM
2024,7,ALB,23,20.0,MEDIUM
2024,7,ALB,23,21.0,MEDIUM
2024,7,ALB,23,22.0,MEDIUM
2024,7,ALB,23,23.0,MEDIUM
2024,7,ALB,23,24.0,MEDIUM
2024,7,ALB,23,25.0,MEDIUM
2024,7,ALB,23,26.0,MEDIUM
2024,7,ALB,23,27.0,MEDIUM
2024,7,ALB,23,28.0,MEDIUM
2024,7,ALB,23,29.0,MEDIUM
2024,7,ALB,23,30.0,MEDIUM
2024,7,ALB,23,31.0,MEDIUM
2024,7,ALB,23,32.0,MEDIUM
2024,7,ALB,23,33.0,MEDIUM
2024,7,ALB,23,34.0,MEDIUM
2024,7,ALB,23,35.0,MEDIUM
2024,7,ALB,23,36.0,MEDIUM
2024,7,ALB,23,37.0,MEDIUM
2024,7,ALB,23,38.0,MEDIUM
2024,7,ALB,23,39.0,MEDIUM
2024,7,ALB,23,40.0,MEDIUM
2024,7,ALB,23,41.0,MEDIUM
2024,7,ALB,23,42.0,MEDIUM
2024,7,ALB,23,43.0,MEDIUM
2024,7,ALB,23,44.0,MEDIUM
2024,7,ALB,23,45.0,MEDIUM
2024,7,ALB,23,46.0,MEDIUM
2024,7,ALB,23,47.0,MEDIUM
2024,7,ALB,23,48.0,MEDIUM
2024,7,ALB,23,49.0,MEDIUM
2024,7,ALB,23,50.0,MEDIUM
2024,7,ALB,23,51.0,MEDIUM
2024,8,LEC,16,1.0,MEDIUM
2024,8,LEC,16,2.0,HARD
2024,8,LEC,16,3.0,HARD
2024,8,LEC,16,4.0,HARD
2024,8,LEC,16,5.0,HARD
2024,8,LEC,16,6.0,HARD
2024,8,LEC,16,7.0,HARD
2024,8,LEC,16,8.0,HARD
2024,8,LEC,16,9.0,HARD
2024,8,LEC,16,10.0,HARD
2024,8,LEC,16,11.0,HARD
2024,8,LEC,16,12.0,HARD
2024,8,LEC,16,13.0,HARD
2024,8,LEC,16,14.0,HARD
2024,8,LEC,16,15.0,HARD
2024,8,LEC,16,16.0,HARD
2024,8,LEC,16,17.0,HARD
2024,8,LEC,16,18.0,HARD
2024,8,LEC,16,19.0,HARD
2024,8,LEC,16,20.0,HARD
2024,8,LEC,16,21.0,HARD
2024,8,LEC,16,22.0,HARD
2024,8,LEC,16,23.0,HARD
2024,8,LEC,16,24.0,HARD
2024,8,LEC,16,25.0,HARD
2024,8,LEC,16,26.0,HARD
2024,8,LEC,16,27.0,HARD
2024,8,LEC,16,28.0,HARD
2024,8,LEC,16,29.0,HARD
2024,8,LEC,16,30.0,HARD
2024,8,LEC,16,31.0,HARD
2024,8,LEC,16,32.0,HARD
2024,8,LEC,16,33.0,HARD
2024,8,LEC,16,34.0,HARD
2024,8,LEC,16,35.0,HARD
2024,8,LEC,16,36.0,HARD
2024,8,LEC,16,37.0,HARD
2024,8,LEC,16,38.0,HARD
2024,8,LEC,16,39.0,HARD
2024,8,LEC,16,40.0,HARD
2024,8,LEC,16,41.0,HARD
2024,8,LEC,16,42.0,HARD
2024,8,LEC,16,43.0,HARD
2024,8,LEC,16,44.0,HARD
2024,8,LEC,16,45.0,HARD
2024,8,LEC,16,46.0,HARD
2024,8,LEC,16,47.0,HARD
2024,8,LEC,16,48.0,HARD
2024,8,LEC,16,49.0,HARD
2024,8,LEC,16,50.0,HARD
2024,8,LEC,16,51.0,HARD
2024,8,LEC,16,52.0,HARD
2024,8,LEC,16,53.0,HARD
2024,8,LEC,16,54.0,HARD
2024,8,LEC,16,55.0,HARD
2024,8,LEC,16,56.0,HARD
2024,8,LEC,16,57.0,HARD
2024,8,LEC,16,58.0,HARD
2024,8,LEC,16,59.0,HARD
2024,8,LEC,16,60.0,HARD
2024,8,LEC,16,61.0,HARD
2024,8,LEC,16,62.0,HARD
2024,8,LEC,16,63.0,HARD
2024,8,LEC,16,64.0,HARD
2024,8,LEC,16,65.0,HARD
2024,8,LEC,16,66.0,HARD
2024,8,LEC,16,67.0,HARD
2024,8,LEC,16,68.0,HARD
2024,8,LEC,16,69.0,HARD
2024,8,LEC,16,70.0,HARD
2024,8,LEC,16,71.0,HARD
2024,8,LEC,16,72.0,HARD
2024,8,LEC,16,73.0,HARD
2024,8,LEC,16,74.0,HARD
2024,8,LEC,16,75.0,HARD
2024,8,LEC,16,76.0,HARD
2024,8,LEC,16,77.0,HARD
2024,8,LEC,16,78.0,HARD
2024,8,PIA,81,1.0,MEDIUM
2024,8,PIA,81,2.0,HARD
2024,8,PIA,81,3.0,HARD
2024,8,PIA,81,4.0,HARD
2024,8,PIA,81,5.0,HARD
2024,8,PIA,81,6.0,HARD
2024,8,PIA,81,7.0,HARD
2024,8,PIA,81,8.0,HARD
2024,8,PIA,81,9.0,HARD
2024,8,PIA,81,10.0,HARD
2024,8,PIA,81,11.0,HARD
2024,8,PIA,81,12.0,HARD
2024,8,PIA,81,13.0,HARD
2024,8,PIA,81,14.0,HARD
2024,8,PIA,81,15.0,HARD
2024,8,PIA,81,16.0,HARD
2024,8,PIA,81,17.0,HARD
2024,8,PIA,81,18.0,HARD
2024,8,PIA,81,19.0,HARD
2024,8,PIA,81,20.0,HARD
2024,8,PIA,81,21.0,HARD
2024,8,PIA,81,22.0,HARD
2024,8,PIA,81,23.0,HARD
2024,8,PIA,81,24.0,HARD
2024,8,PIA,81,25.0,HARD
2024,8,PIA,81,26.0,HARD
2024,8,PIA,81,27.0,HARD
2024,8,PIA,81,28.0,HARD
2024,8,PIA,81,29.0,HARD
2024,8,PIA,81,30.0,HARD
2024,8,PIA,81,31.0,HARD
2024,8,PIA,81,32.0,HARD
2024,8,PIA,81,33.0,HARD
2024,8,PIA,81,34.0,HARD
2024,8,PIA,81,35.0,HARD
2024,8,PIA,81,36.0,HARD
2024,8,PIA,81,37.0,HARD
2024,8,PIA,81,38.0,HARD
2024,8,PIA,81,39.0,HARD
2024,8,PIA,81,40.0,HARD
2024,8,PIA,81,41.0,HARD
2024,8,PIA,81,42.0,HARD
2024,8,PIA,81,43.0,HARD
2024,8,PIA,81,44.0,HARD
2024,8,PIA,81,45.0,HARD
2024,8,PIA,81,46.0,HARD
2024,8,PIA,81,47.0,HARD
2024,8,PIA,81,48.0,HARD
2024,8,PIA,81,49.0,HARD
2024,8,PIA,81,50.0,HARD
2024,8,PIA,81,51.0,HARD
2024,8,PIA,81,52.0,HARD
2024,8,PIA,81,53.0,HARD
2024,8,PIA,81,54.0,HARD
2024,8,PIA,81,55.0,HARD
2024,8,PIA,81,56.0,HARD
2024,8,PIA,81,57.0,HARD
2024,8,PIA,81,58.0,HARD
2024,8,PIA,81,59.0,HARD
2024,8,PIA,81,60.0,HARD
2024,8,PIA,81,61.0,HARD
2024,8,PIA,81,62.0,HARD
2024,8,PIA,81,63.0,HARD
2024,8,PIA,81,64.0,HARD
2024,8,PIA,81,65.0,HARD
2024,8,PIA,81,66.0,HARD
2024,8,PIA,81,67.0,HARD
2024,8,PIA,81,68.0,HARD
2024,8,PIA,81,69.0,HARD
2024,8,PIA,81,70.0,HARD
2024,8,PIA,81,71.0,HARD
2024,8,PIA,81,72.0,HARD
2024,8,PIA,81,73.0,HARD
2024,8,PIA,81,74.0,HARD
2024,8,PIA,81,75.0,HARD
2024,8,PIA,81,76.0,HARD
2024,8,PIA,81,77.0,HARD
2024,8,PIA,81,78.0,HARD
2024,8,SAI,55,1.0,MEDIUM
2024,8,SAI,55,2.0,HARD
2024,8,SAI,55,3.0,HARD
2024,8,SAI,55,4.0,HARD
2024,8,SAI,55,5.0,HARD
2024,8,SAI,55,6.0,HARD
2024,8,SAI,55,7.0,HARD
2024,8,SAI,55,8.0,HARD
2024,8,SAI,55,9.0,HARD
2024,8,SAI,55,10.0,HARD
2024,8,SAI,55,11.0,HARD
2024,8,SAI,55,12.0,HARD
2024,8,SAI,55,13.0,HARD
2024,8,SAI,55,14.0,HARD
2024,8,SAI,55,15.0,HARD
2024,8,SAI,55,16.0,HARD
2024,8,SAI,55,17.0,HARD
2024,8,SAI,55,18.0,HARD
2024,8,SAI,55,19.0,HARD
2024,8,SAI,55,20.0,HARD
2024,8,SAI,55,21.0,HARD
2024,8,SAI,55,22.0,HARD
2024,8,SAI,55,23.0,HARD
2024,8,SAI,55,24.0,HARD
2024,8,SAI,55,25.0,HARD
2024,8,SAI,55,26.0,HARD
2024,8,SAI,55,27.0,HARD
2024,8,SAI,55,28.0,HARD
2024,8,SAI,55,29.0,HARD
2024,8,SAI,55,30.0,HARD
2024,8,SAI,55,31.0,HARD
2024,8,SAI,55,32.0,HARD
2024,8,SAI,55,33.0,HARD
2024,8,SAI,55,34.0,HARD
2024,8,SAI,55,35.0,HARD
2024,8,SAI,55,36.0,HARD
2024,8,SAI,55,37.0,HARD
2024,8,SAI,55,38.0,HARD
2024,8,SAI,55,39.0,HARD
2024,8,SAI,55,40.0,HARD
2024,8,SAI,55,41.0,HARD
2024,8,SAI,55,42.0,HARD
2024,8,SAI,55,43.0,HARD
2024,8,SAI,55,44.0,HARD
2024,8,SAI,55,45.0,HARD
2024,8,SAI,55,46.0,HARD
2024,8,SAI,55,47.0,HARD
2024,8,SAI,55,48.0,HARD
2024,8,SAI,55,49.0,HARD
2024,8,SAI,55,50.0,HARD
2024,8,SAI,55,51.0,HARD
2024,8,SAI,55,52.0,HARD
2024,8,SAI,55,53.0,HARD
2024,8,SAI,55,54.0,HARD
2024,8,SAI,55,55.0,HARD
2024,8,SAI,55,56.0,HARD
2024,8,SAI,55,57.0,HARD
2024,8,SAI,55,58.0,HARD
2024,8,SAI,55,59.0,HARD
2024,8,SAI,55,60.0,HARD
2024,8,SAI,55,61.0,HARD
2024,8,SAI,55,62.0,HARD
2024,8,SAI,55,63.0,HARD
2024,8,SAI,55,64.0,HARD
2024,8,SAI,55,65.0,HARD
2024,8,SAI,55,66.0,HARD
2024,8,SAI,55,67.0,HARD
2024,8,SAI,55,68.0,HARD
2024,8,SAI,55,69.0,HARD
2024,8,SAI,55,70.0,HARD
2024,8,SAI,55,71.0,HARD
2024,8,SAI,55,72.0,HARD
2024,8,SAI,55,73.0,HARD
2024,8,SAI,55,74.0,HARD
2024,8,SAI,55,75.0,HARD
2024,8,SAI,55,76.0,HARD
2024,8,SAI,55,77.0,HARD
2024,8,SAI,55,78.0,HARD
2024,8,NOR,4,1.0,MEDIUM
2024,8,NOR,4,2.0,HARD
2024,8,NOR,4,3.0,HARD
2024,8,NOR,4,4.0,HARD
2024,8,NOR,4,5.0,HARD
2024,8,NOR,4,6.0,HARD
2024,8,NOR,4,7.0,HARD
2024,8,NOR,4,8.0,HARD
2024,8,NOR,4,9.0,HARD
2024,8,NOR,4,10.0,HARD
2024,8,NOR,4,11.0,HARD
2024,8,NOR,4,12.0,HARD
2024,8,NOR,4,13.0,HARD
2024,8,NOR,4,14.0,HARD
2024,8,NOR,4,15.0,HARD
2024,8,NOR,4,16.0,HARD
2024,8,NOR,4,17.0,HARD
2024,8,NOR,4,18.0,HARD
2024,8,NOR,4,19.0,HARD
2024,8,NOR,4,20.0,HARD
2024,8,NOR,4,21.0,HARD
2024,8,NOR,4,22.0,HARD
2024,8,NOR,4,23.0,HARD
2024,8,NOR,4,24.0,HARD
2024,8,NOR,4,25.0,HARD
2024,8,NOR,4,26.0,HARD
2024,8,NOR,4,27.0,HARD
2024,8,NOR,4,28.0,HARD
2024,8,NOR,4,29.0,HARD
2024,8,NOR,4,30.0,HARD
2024,8,NOR,4,31.0,HARD
2024,8,NOR,4,32.0,HARD
2024,8,NOR,4,33.0,HARD
2024,8,NOR,4,34.0,HARD
2024,8,NOR,4,35.0,HARD
2024,8,NOR,4,36.0,HARD
2024,8,NOR,4,37.0,HARD
2024,8,NOR,4,38.0,HARD
2024,8,NOR,4,39.0,HARD
2024,8,NOR,4,40.0,HARD
2024,8,NOR,4,41.0,HARD
2024,8,NOR,4,42.0,HARD
2024,8,NOR,4,43.0,HARD
2024,8,NOR,4,44.0,HARD
2024,8,NOR,4,45.0,HARD
2024,8,NOR,4,46.0,HARD
2024,8,NOR,4,47.0,HARD
2024,8,NOR,4,48.0,HARD
2024,8,NOR,4,49.0,HARD
2024,8,NOR,4,50.0,HARD
2024,8,NOR,4,51.0,HARD
2024,8,NOR,4,52.0,HARD
2024,8,NOR,4,53.0,HARD
2024,8,NOR,4,54.0,HARD
2024,8,NOR,4,55.0,HARD
2024,8,NOR,4,56.0,HARD
2024,8,NOR,4,57.0,HARD
2024,8,NOR,4,58.0,HARD
2024,8,NOR,4,59.0,HARD
2024,8,NOR,4,60.0,HARD
2024,8,NOR,4,61.0,HARD
2024,8,NOR,4,62.0,HARD
2024,8,NOR,4,63.0,HARD
2024,8,NOR,4,64.0,HARD
2024,8,NOR,4,65.0,HARD
2024,8,NOR,4,66.0,HARD
2024,8,NOR,4,67.0,HARD
2024,8,NOR,4,68.0,HARD
2024,8,NOR,4,69.0,HARD
2024,8,NOR,4,70.0,HARD
2024,8,NOR,4,71.0,HARD
2024,8,NOR,4,72.0,HARD
2024,8,NOR,4,73.0,HARD
2024,8,NOR,4,74.0,HARD
2024,8,NOR,4,75.0,HARD
2024,8,NOR,4,76.0,HARD
2024,8,NOR,4,77.0,HARD
2024,8,NOR,4,78.0,HARD
2024,8,RUS,63,1.0,HARD
2024,8,RUS,63,2.0,MEDIUM
2024,8,RUS,63,3.0,MEDIUM
2024,8,RUS,63,4.0,MEDIUM
2024,8,RUS,63,5.0,MEDIUM
2024,8,RUS,63,6.0,MEDIUM
2024,8,RUS,63,7.0,MEDIUM
2024,8,RUS,63,8.0,MEDIUM
2024,8,RUS,63,9.0,MEDIUM
2024,8,RUS,63,10.0,MEDIUM
2024,8,RUS,63,11.0,MEDIUM
2024,8,RUS,63,12.0,MEDIUM
2024,8,RUS,63,13.0,MEDIUM
2024,8,RUS,63,14.0,MEDIUM
2024,8,RUS,63,15.0,MEDIUM
2024,8,RUS,63,16.0,MEDIUM
2024,8,RUS,63,17.0,MEDIUM
2024,8,RUS,63,18.0,MEDIUM
2024,8,RUS,63,19.0,MEDIUM
2024,8,RUS,63,20.0,MEDIUM
2024,8,RUS,63,21.0,MEDIUM
2024,8,RUS,63,22.0,MEDIUM
2024,8,RUS,63,23.0,MEDIUM
2024,8,RUS,63,24.0,MEDIUM
2024,8,RUS,63,25.0,MEDIUM
2024,8,RUS,63,26.0,MEDIUM
2024,8,RUS,63,27.0,MEDIUM
2024,8,RUS,63,28.0,MEDIUM
2024,8,RUS,63,29.0,MEDIUM
2024,8,RUS,63,30.0,MEDIUM
2024,8,RUS,63,31.0,MEDIUM
2024,8,RUS,63,32.0,MEDIUM
2024,8,RUS,63,33.0,MEDIUM
2024,8,RUS,63,34.0,MEDIUM
2024,8,RUS,63,35.0,MEDIUM
2024,8,RUS,63,36.0,MEDIUM
2024,8,RUS,63,37.0,MEDIUM
2024,8,RUS,63,38.0,MEDIUM
2024,8,RUS,63,39.0,MEDIUM
2024,8,RUS,63,40.0,MEDIUM
2024,8,RUS,63,41.0,MEDIUM
2024,8,RUS,63,42.0,MEDIUM
2024,8,RUS,63,43.0,MEDIUM
2024,8,RUS,63,44.0,MEDIUM
2024,8,RUS,63,45.0,MEDIUM
2024,8,RUS,63,46.0,MEDIUM
2024,8,RUS,63,47.0,MEDIUM
2024,8,RUS,63,48.0,MEDIUM
2024,8,RUS,63,49.0,MEDIUM
2024,8,RUS,63,50.0,MEDIUM
2024,8,RUS,63,51.0,MEDIUM
2024,8,RUS,63,52.0,MEDIUM
2024,8,RUS,63,53.0,MEDIUM
2024,8,RUS,63,54.0,MEDIUM
2024,8,RUS,63,55.0,MEDIUM
2024,8,RUS,63,56.0,MEDIUM
2024,8,RUS,63,57.0,MEDIUM
2024,8,RUS,63,58.0,MEDIUM
2024,8,RUS,63,59.0,MEDIUM
2024,8,RUS,63,60.0,MEDIUM
2024,8,RUS,63,61.0,MEDIUM
2024,8,RUS,63,62.0,MEDIUM
2024,8,RUS,63,63.0,MEDIUM
2024,8,RUS,63,64.0,MEDIUM
2024,8,RUS,63,65.0,MEDIUM
2024,8,RUS,63,66.0,MEDIUM
2024,8,RUS,63,67.0,MEDIUM
2024,8,RUS,63,68.0,MEDIUM
2024,8,RUS,63,69.0,MEDIUM
2024,8,RUS,63,70.0,MEDIUM
2024,8,RUS,63,71.0,MEDIUM
2024,8,RUS,63,72.0,MEDIUM
2024,8,RUS,63,73.0,MEDIUM
2024,8,RUS,63,74.0,MEDIUM
2024,8,RUS,63,75.0,MEDIUM
2024,8,RUS,63,76.0,MEDIUM
2024,8,RUS,63,77.0,MEDIUM
2024,8,RUS,63,78.0,MEDIUM
2024,8,VER,1,1.0,HARD
2024,8,VER,1,2.0,MEDIUM
2024,8,VER,1,3.0,MEDIUM
2024,8,VER,1,4.0,MEDIUM
2024,8,VER,1,5.0,MEDIUM
2024,8,VER,1,6.0,MEDIUM
2024,8,VER,1,7.0,MEDIUM
2024,8,VER,1,8.0,MEDIUM
2024,8,VER,1,9.0,MEDIUM
2024,8,VER,1,10.0,MEDIUM
2024,8,VER,1,11.0,MEDIUM
2024,8,VER,1,12.0,MEDIUM
2024,8,VER,1,13.0,MEDIUM
2024,8,VER,1,14.0,MEDIUM
2024,8,VER,1,15.0,MEDIUM
2024,8,VER,1,16.0,MEDIUM
2024,8,VER,1,17.0,MEDIUM
2024,8,VER,1,18.0,MEDIUM
2024,8,VER,1,19.0,MEDIUM
2024,8,VER,1,20.0,MEDIUM
2024,8,VER,1,21.0,MEDIUM
2024,8,VER,1,22.0,MEDIUM
2024,8,VER,1,23.0,MEDIUM
2024,8,VER,1,24.0,MEDIUM
2024,8,VER,1,25.0,MEDIUM
2024,8,VER,1,26.0,MEDIUM
2024,8,VER,1,27.0,MEDIUM
2024,8,VER,1,28.0,MEDIUM
2024,8,VER,1,29.0,MEDIUM
2024,8,VER,1,30.0,MEDIUM
2024,8,VER,1,31.0,MEDIUM
2024,8,VER,1,32.0,MEDIUM
2024,8,VER,1,33.0,MEDIUM
2024,8,VER,1,34.0,MEDIUM
2024,8,VER,1,35.0,MEDIUM
2024,8,VER,1,36.0,MEDIUM
2024,8,VER,1,37.0,MEDIUM
2024,8,VER,1,38.0,MEDIUM
2024,8,VER,1,39.0,MEDIUM
2024,8,VER,1,40.0,MEDIUM
2024,8,VER,1,41.0,MEDIUM
2024,8,VER,1,42.0,MEDIUM
2024,8,VER,1,43.0,MEDIUM
2024,8,VER,1,44.0,MEDIUM
2024,8,VER,1,45.0,MEDIUM
2024,8,VER,1,46.0,MEDIUM
2024,8,VER,1,47.0,MEDIUM
2024,8,VER,1,48.0,MEDIUM
2024,8,VER,1,49.0,MEDIUM
2024,8,VER,1,50.0,MEDIUM
2024,8,VER,1,51.0,MEDIUM
2024,8,VER,1,52.0,MEDIUM
2024,8,VER,1,53.0,HARD
2024,8,VER,1,54.0,HARD
2024,8,VER,1,55.0,HARD
2024,8,VER,1,56.0,HARD
2024,8,VER,1,57.0,HARD
2024,8,VER,1,58.0,HARD
2024,8,VER,1,59.0,HARD
2024,8,VER,1,60.0,HARD
2024,8,VER,1,61.0,HARD
2024,8,VER,1,62.0,HARD
2024,8,VER,1,63.0,HARD
2024,8,VER,1,64.0,HARD
2024,8,VER,1,65.0,HARD
2024,8,VER,1,66.0,HARD
2024,8,VER,1,67.0,HARD
2024,8,VER,1,68.0,HARD
2024,8,VER,1,69.0,HARD
2024,8,VER,1,70.0,HARD
2024,8,VER,1,71.0,HARD
2024,8,VER,1,72.0,HARD
2024,8,VER,1,73.0,HARD
2024,8,VER,1,74.0,HARD
2024,8,VER,1,75.0,HARD
2024,8,VER,1,76.0,HARD
2024,8,VER,1,77.0,HARD
2024,8,VER,1,78.0,HARD
2024,8,HAM,44,1.0,HARD
2024,8,HAM,44,2.0,MEDIUM
2024,8,HAM,44,3.0,MEDIUM
2024,8,HAM,44,4.0,MEDIUM
2024,8,HAM,44,5.0,MEDIUM
2024,8,HAM,44,6.0,MEDIUM
2024,8,HAM,44,7.0,MEDIUM
2024,8,HAM,44,8.0,MEDIUM
2024,8,HAM,44,9.0,MEDIUM
2024,8,HAM,44,10.0,MEDIUM
2024,8,HAM,44,11.0,MEDIUM
2024,8,HAM,44,12.0,MEDIUM
2024,8,HAM,44,13.0,MEDIUM
2024,8,HAM,44,14.0,MEDIUM
2024,8,HAM,44,15.0,MEDIUM
2024,8,HAM,44,16.0,MEDIUM
2024,8,HAM,44,17.0,MEDIUM
2024,8,HAM,44,18.0,MEDIUM
2024,8,HAM,44,19.0,MEDIUM
2024,8,HAM,44,20.0,MEDIUM
2024,8,HAM,44,21.0,MEDIUM
2024,8,HAM,44,22.0,MEDIUM
2024,8,HAM,44,23.0,MEDIUM
2024,8,HAM,44,24.0,MEDIUM
2024,8,HAM,44,25.0,MEDIUM
2024,8,HAM,44,26.0,MEDIUM
2024,8,HAM,44,27.0,MEDIUM
2024,8,HAM,44,28.0,MEDIUM
2024,8,HAM,44,29.0,MEDIUM
2024,8,HAM,44,30.0,MEDIUM
2024,8,HAM,44,31.0,MEDIUM
2024,8,HAM,44,32.0,MEDIUM
2024,8,HAM,44,33.0,MEDIUM
